preco,condominio,tamanho_m2,quartos,banheiros,vagas,bairro
1380000,2235,183.0,4.0,5.0,3.0,recreio dos bandeirantes
7000,2850,225.0,3.0,3.0,1.0,barra da tijuca
598000,1030,94.0,3.0,4.0,2.0,recreio dos bandeirantes
750000,1273,140.0,2.0,5.0,1.0,tijuca
225000,110,74.0,3.0,1.0,1.0,vista alegre
4580000,1600,330.0,4.0,5.0,1.0,leblon
1800000,2500,156.0,3.0,3.0,2.0,botafogo
225000,600,50.0,2.0,1.0,1.0,jacarepaguá
1350000,1300,147.0,3.0,3.0,2.0,recreio dos bandeirantes
650000,750,99.0,2.0,2.0,1.0,tijuca
450000,760,68.0,2.0,2.0,1.0,freguesia
199900,310,62.0,2.0,1.0,1.0,vaz lobo
489000,819,68.0,2.0,2.0,1.0,recreio dos bandeirantes
950000,10,104.0,3.0,3.0,2.0,barra da tijuca
30000,2300,320.0,4.0,6.0,3.0,ipanema
530000,825,130.0,3.0,3.0,2.0,grajaú
3790000,2500,220.0,4.0,4.0,2.0,leblon
1470000,2163,100.0,3.0,2.0,2.0,lagoa
100000,330,50.0,2.0,1.0,1.0,pavuna
205000,370,51.0,2.0,1.0,1.0,abolição
205000,377,47.0,2.0,1.0,1.0,colégio
180000,285,50.0,2.0,2.0,1.0,pavuna
650000,420,130.0,3.0,4.0,1.0,recreio dos bandeirantes
300000,665,55.0,2.0,2.0,1.0,pechincha
550000,1100,89.0,3.0,3.0,3.0,recreio dos bandeirantes
340000,980,88.0,2.0,3.0,1.0,grajaú
1400000,580,416.0,4.0,5.0,2.0,freguesia
972830,0,94.0,3.0,2.0,1.0,tijuca
730000,0,264.0,5.0,4.0,4.0,freguesia
840000,800,160.0,4.0,2.0,2.0,ribeira
790000,900,179.0,4.0,5.0,2.0,recreio dos bandeirantes
1190000,1600,90.0,3.0,3.0,1.0,barra da tijuca
6200000,3800,160.0,3.0,3.0,1.0,leblon
290000,340,56.0,3.0,1.0,1.0,portuguesa
1259993,1455,100.0,2.0,3.0,1.0,barra da tijuca
359999,20,200.0,3.0,3.0,2.0,tijuca
745000,1150,140.0,3.0,3.0,2.0,méier
10000000,2500,502.0,4.0,4.0,4.0,barra da tijuca
219500,531,52.0,2.0,1.0,1.0,freguesia
6500000,2800,270.0,4.0,5.0,4.0,leme
1270000,1250,60.0,2.0,2.0,1.0,gávea
1615000,2035,115.0,3.0,2.0,2.0,lagoa
750000,1000,64.0,2.0,2.0,1.0,humaitá
1713000,2450,157.0,4.0,5.0,2.0,barra da tijuca
695000,1968,58.0,2.0,2.0,1.0,ipanema
467000,400,60.0,3.0,1.0,1.0,recreio dos bandeirantes
369000,590,62.0,2.0,2.0,2.0,freguesia
670000,240,146.0,3.0,1.0,1.0,jacarepaguá
259000,588,63.0,2.0,2.0,1.0,vila isabel
100000,298,60.0,3.0,1.0,1.0,praça seca
530000,350,70.0,3.0,2.0,1.0,santo cristo
2400000,2200,73.0,2.0,2.0,2.0,ipanema
1220000,532,178.0,4.0,3.0,2.0,freguesia
890000,1800,104.0,2.0,2.0,1.0,copacabana
840000,1200,85.0,2.0,2.0,1.0,copacabana
8500000,3700,219.0,3.0,4.0,1.0,leblon
260000,460,62.0,2.0,1.0,1.0,penha
445000,750,66.0,2.0,2.0,1.0,tijuca
950000,0,124.0,4.0,3.0,2.0,freguesia
800000,1610,327.0,4.0,4.0,2.0,itanhangá
1300000,0,266.0,3.0,3.0,2.0,laranjeiras
230000,450,48.0,2.0,1.0,1.0,oswaldo cruz
1000,350,55.0,2.0,1.0,2.0,lins de vasconcelos
550000,1300,66.0,1.0,1.0,1.0,barra da tijuca
750000,1030,82.0,2.0,3.0,1.0,barra da tijuca
1580000,1228,119.0,3.0,3.0,1.0,botafogo
1300000,1100,180.0,3.0,3.0,2.0,recreio dos bandeirantes
1900000,1850,140.0,3.0,2.0,2.0,barra da tijuca
2000000,3000,80.0,2.0,2.0,1.0,ipanema
630000,445,90.0,3.0,3.0,1.0,jardim guanabara
5150000,2646,150.0,4.0,2.0,1.0,leblon
1100000,1580,93.0,2.0,3.0,2.0,barra da tijuca
1600,420,45.0,2.0,1.0,1.0,vargem pequena
4180000,1476,245.0,3.0,4.0,2.0,gávea
3400000,0,262.0,5.0,3.0,4.0,jardim botânico
339000,600,50.0,2.0,2.0,1.0,del castilho
550,217,40.0,2.0,1.0,1.0,cosmos
1320000,550,200.0,3.0,5.0,2.0,recreio dos bandeirantes
549000,1091,95.0,3.0,3.0,2.0,recreio dos bandeirantes
5700000,2000,250.0,4.0,4.0,3.0,leblon
2450000,1900,220.0,4.0,4.0,3.0,barra da tijuca
1950000,1700,350.0,4.0,6.0,3.0,recreio dos bandeirantes
12000,3200,154.0,3.0,5.0,1.0,leblon
320000,900,66.0,2.0,2.0,1.0,vila isabel
780000,2200,52.0,1.0,2.0,1.0,ipanema
680000,0,194.0,3.0,5.0,4.0,taquara
1290000,1404,218.0,4.0,4.0,2.0,tijuca
1150000,1400,78.0,2.0,2.0,1.0,botafogo
2250000,2022,143.0,4.0,2.0,2.0,barra da tijuca
2470000,2212,183.0,2.0,2.0,2.0,humaitá
1300000,2090,234.0,3.0,3.0,4.0,méier
2100000,2100,192.0,3.0,3.0,1.0,ipanema
2450000,3000,236.0,4.0,5.0,3.0,barra da tijuca
540000,758,65.0,2.0,3.0,1.0,botafogo
2630000,1100,286.0,3.0,4.0,4.0,barra da tijuca
720000,900,120.0,4.0,4.0,2.0,freguesia
990000,1429,89.0,2.0,2.0,1.0,barra da tijuca
950000,1600,80.0,2.0,2.0,1.0,barra da tijuca
325000,0,62.0,2.0,2.0,1.0,pechincha
3000000,3000,300.0,3.0,6.0,1.0,barra da tijuca
1350000,1900,110.0,3.0,2.0,1.0,barra da tijuca
945000,1280,150.0,3.0,3.0,2.0,recreio dos bandeirantes
850000,1800,174.0,3.0,2.0,1.0,flamengo
400000,0,80.0,2.0,1.0,3.0,campo grande
1550000,850,370.0,4.0,6.0,3.0,recreio dos bandeirantes
25000,2170,660.0,4.0,5.0,4.0,barra da tijuca
740000,1200,200.0,3.0,6.0,2.0,recreio dos bandeirantes
255500,300,55.0,2.0,1.0,1.0,recreio dos bandeirantes
150000,0,80.0,1.0,1.0,1.0,rocha miranda
850000,0,298.0,3.0,5.0,2.0,méier
1449000,890000,201.0,4.0,4.0,2.0,freguesia
225000,536,58.0,2.0,1.0,1.0,freguesia
350000,784,64.0,2.0,2.0,1.0,pechincha
389000,1,79.0,3.0,2.0,1.0,cachambi
55000,75,52.0,2.0,1.0,1.0,cosmos
4311297,0,161.0,3.0,4.0,2.0,lagoa
185000,1,50.0,2.0,1.0,1.0,campo grande
1372000,0,98.0,3.0,2.0,1.0,barra da tijuca
550000,950,75.0,3.0,2.0,1.0,barra da tijuca
2860000,3100,372.0,4.0,1.0,2.0,flamengo
550000,533,108.0,3.0,3.0,1.0,freguesia
550000,0,100.0,3.0,2.0,1.0,vila isabel
350000,680,65.0,2.0,1.0,1.0,centro
540000,640,70.0,2.0,1.0,2.0,recreio dos bandeirantes
1750000,2050,137.0,3.0,5.0,2.0,barra da tijuca
220000,700,60.0,1.0,1.0,1.0,barra da tijuca
7500000,2700,260.0,4.0,1.0,2.0,leblon
315000,200,65.0,3.0,1.0,1.0,penha
1390000,1470,100.0,3.0,3.0,1.0,leme
210000,250,54.0,2.0,1.0,1.0,vargem pequena
490000,773,75.0,2.0,2.0,1.0,freguesia
1600000,450,98.0,3.0,3.0,2.0,botafogo
557000,340,71.0,2.0,2.0,1.0,ribeira
759000,1441,78.0,2.0,2.0,1.0,barra da tijuca
13100,2405,207.0,3.0,4.0,2.0,botafogo
395000,0,115.0,3.0,3.0,3.0,pedra de guaratiba
1350000,1300,290.0,3.0,4.0,2.0,recreio dos bandeirantes
4000000,2850,150.0,3.0,4.0,2.0,flamengo
260000,0,60.0,1.0,2.0,1.0,barra da tijuca
880000,1285,100.0,2.0,2.0,1.0,flamengo
290000,490,60.0,3.0,1.0,1.0,portuguesa
2090000,1300,151.0,4.0,5.0,3.0,barra da tijuca
3600000,2240,212.0,4.0,3.0,1.0,lagoa
1800000,2630,71.0,2.0,2.0,1.0,leblon
755000,150,177.0,3.0,2.0,2.0,taquara
2000000,2100,90.0,3.0,3.0,2.0,ipanema
895000,1025,89.0,3.0,1.0,2.0,tijuca
25000,1600,300.0,4.0,6.0,2.0,vargem grande
3250000,930,300.0,4.0,1.0,3.0,barra da tijuca
950000,1050,150.0,3.0,4.0,2.0,recreio dos bandeirantes
480000,0,122.0,3.0,3.0,2.0,campo grande
495000,825,90.0,3.0,3.0,1.0,méier
6797000,3300,370.0,4.0,4.0,2.0,ipanema
1100000,1100,120.0,3.0,3.0,2.0,cosme velho
1150000,1946,105.0,2.0,1.0,1.0,lagoa
8500000,3000,321.0,4.0,3.0,4.0,leblon
2180000,1296,160.0,3.0,4.0,2.0,barra da tijuca
395000,0,85.0,3.0,4.0,1.0,curicica
750000,1100,125.0,3.0,3.0,2.0,recreio dos bandeirantes
790000,1308,127.0,3.0,4.0,2.0,freguesia
410000,640,82.0,2.0,2.0,1.0,méier
890000,0,200.0,4.0,3.0,2.0,engenho de dentro
2100000,0,283.0,4.0,3.0,1.0,flamengo
549000,1040,105.0,3.0,2.0,1.0,vila isabel
9000,1900,200.0,3.0,3.0,1.0,copacabana
3685000,1,149.0,3.0,1.0,2.0,flamengo
280000,400,86.0,2.0,2.0,1.0,freguesia
730000,911,75.0,2.0,3.0,1.0,flamengo
235000,470,72.0,3.0,1.0,1.0,andaraí
690000,980,68.0,2.0,2.0,1.0,barra da tijuca
1300000,830,266.0,4.0,4.0,3.0,barra da tijuca
1618000,1750,120.0,3.0,3.0,2.0,barra da tijuca
735000,1090,56.0,1.0,1.0,2.0,barra da tijuca
3200000,0,315.0,5.0,5.0,2.0,jacarepaguá
660000,1500,86.0,2.0,3.0,1.0,jacarepaguá
2000000,1800,82.0,2.0,2.0,1.0,leblon
1280000,1981,162.0,3.0,2.0,1.0,flamengo
5500000,5000,224.0,4.0,6.0,3.0,recreio dos bandeirantes
520000,1100,120.0,2.0,3.0,1.0,freguesia
850000,404,174.0,3.0,3.0,2.0,jacarepaguá
1900000,680,673.0,4.0,2.0,4.0,anil
1200000,2000,147.0,3.0,3.0,1.0,laranjeiras
4500000,2670,137.0,3.0,1.0,3.0,leblon
30000,200,48.0,2.0,1.0,2.0,campo grande
1700000,1800,130.0,3.0,2.0,1.0,copacabana
4949999,4512,283.0,4.0,5.0,4.0,barra da tijuca
180000,450000,50.0,1.0,1.0,1.0,taquara
650000,750,54.0,1.0,1.0,1.0,copacabana
2800000,1980,118.0,3.0,2.0,1.0,leblon
1150000,1604,163.0,4.0,4.0,2.0,recreio dos bandeirantes
3500000,2453,400.0,4.0,6.0,2.0,itanhangá
1680000,1300,180.0,4.0,3.0,2.0,tijuca
450000,0,38.0,1.0,1.0,1.0,botafogo
1350000,1400000,82.0,2.0,2.0,1.0,leblon
237990,450,61.0,2.0,2.0,1.0,praça seca
275000,0,50.0,2.0,2.0,1.0,recreio dos bandeirantes
350000,0,76.0,2.0,3.0,1.0,tijuca
2800000,0,247.0,4.0,4.0,4.0,barra da tijuca
2600000,10,194.0,4.0,6.0,3.0,barra da tijuca
3350000,1800,249.0,3.0,1.0,1.0,copacabana
840000,1200,54.0,1.0,1.0,1.0,barra da tijuca
1800000,1766,110.0,3.0,3.0,1.0,lagoa
250000,0,88.0,2.0,2.0,1.0,campo grande
750000,1200,81.0,2.0,3.0,1.0,flamengo
299000,0,80.0,1.0,1.0,1.0,recreio dos bandeirantes
2300000,3600,160.0,3.0,2.0,2.0,lagoa
2200000,1662,150.0,4.0,3.0,2.0,ipanema
845000,810,95.0,2.0,3.0,1.0,flamengo
299000,200,80.0,2.0,2.0,1.0,pechincha
330000,450,56.0,2.0,1.0,1.0,cachambi
698000,780,97.0,2.0,2.0,1.0,botafogo
4700000,4700,270.0,3.0,6.0,3.0,barra da tijuca
1480000,500,130.0,4.0,3.0,1.0,laranjeiras
1300000,0,410.0,4.0,3.0,2.0,vista alegre
1280000,1900,168.0,3.0,4.0,1.0,copacabana
750000,750,113.0,3.0,3.0,2.0,recreio dos bandeirantes
284000,0,90.0,3.0,2.0,1.0,campinho
450000,0,120.0,2.0,3.0,2.0,vargem pequena
3300000,1800,171.0,3.0,4.0,1.0,leblon
730000,800,150.0,3.0,3.0,3.0,jardim carioca
470000,938,65.0,2.0,2.0,1.0,tijuca
630000,1300,120.0,3.0,3.0,1.0,vila isabel
5500000,2000,290.0,3.0,1.0,2.0,ipanema
1400000,1300,100.0,3.0,2.0,2.0,botafogo
1200000,1157,68.0,2.0,2.0,1.0,lagoa
1500000,1350,125.0,3.0,3.0,2.0,barra da tijuca
470000,580,120.0,3.0,3.0,1.0,recreio dos bandeirantes
598000,900,60.0,2.0,1.0,1.0,centro
170000,350,38.0,1.0,1.0,1.0,jacarepaguá
950000,275,152.0,3.0,4.0,2.0,jacarepaguá
9000000,0,215.0,3.0,3.0,2.0,ipanema
1050000,970,82.0,3.0,3.0,1.0,copacabana
1200000,785,487.0,4.0,6.0,2.0,freguesia
2600000,2350,205.0,4.0,2.0,2.0,itanhangá
120000,200,50.0,2.0,1.0,1.0,tomás coelho
890000,890,140.0,3.0,2.0,2.0,recreio dos bandeirantes
1350000,1120,120.0,4.0,3.0,2.0,tijuca
650000,890,90.0,2.0,2.0,1.0,freguesia
880000,0,224.0,4.0,2.0,2.0,anil
1000000,0,250.0,4.0,2.0,1.0,grajaú
7300000,7390,325.0,4.0,2.0,3.0,ipanema
890000,969,284.0,4.0,4.0,2.0,recreio dos bandeirantes
650000,2,52.0,1.0,2.0,1.0,barra da tijuca
475000,670,121.0,2.0,3.0,2.0,taquara
1505000,1845,129.0,3.0,2.0,1.0,copacabana
650000,1020,60.0,1.0,2.0,1.0,flamengo
485000,900,78.0,3.0,2.0,1.0,jacarepaguá
8000,0,600.0,3.0,4.0,2.0,bangu
2400000,3000,260.0,3.0,1.0,1.0,flamengo
520000,1186,78.0,2.0,2.0,2.0,recreio dos bandeirantes
2000000,0,529.0,4.0,6.0,4.0,campo grande
30000,280,52.0,2.0,1.0,1.0,campo grande
990000,2050,150.0,4.0,3.0,2.0,são conrado
900000,1044,75.0,2.0,2.0,1.0,copacabana
1550000,1700,95.0,3.0,2.0,1.0,leblon
570000,0,376.0,3.0,3.0,3.0,higienópolis
1750000,2100,150.0,4.0,3.0,2.0,barra da tijuca
1150000,900,52.0,1.0,2.0,1.0,ipanema
1220000,532,178.0,4.0,3.0,2.0,freguesia
1380000,550,316.0,3.0,5.0,3.0,freguesia
598000,814,180.0,3.0,3.0,2.0,vargem pequena
470000,0,95.0,2.0,3.0,2.0,jacarepaguá
1744000,0,109.0,3.0,3.0,1.0,botafogo
5790000,4600,244.0,3.0,3.0,2.0,leblon
536000,1100,88.0,3.0,2.0,1.0,tijuca
335000,610,57.0,2.0,2.0,1.0,penha
6200,1600,110.0,2.0,4.0,2.0,barra da tijuca
1050000,1090,120.0,3.0,1.0,2.0,recreio dos bandeirantes
550000,0,152.0,2.0,3.0,1.0,higienópolis
270000,450,56.0,2.0,2.0,1.0,jacarepaguá
2850000,2500,220.0,5.0,2.0,2.0,são conrado
1080000,1100,150.0,3.0,3.0,2.0,recreio dos bandeirantes
2700000,3430,193.0,3.0,3.0,2.0,barra da tijuca
1219600,895,71.0,2.0,2.0,1.0,botafogo
1145000,2082,140.0,3.0,3.0,1.0,copacabana
599000,864,128.0,2.0,2.0,1.0,freguesia
281630,0,55.0,2.0,2.0,1.0,barra da tijuca
380000,530,67.0,2.0,2.0,1.0,pechincha
240000,390,50.0,2.0,1.0,1.0,engenho de dentro
530000,950,76.0,3.0,3.0,2.0,recreio dos bandeirantes
410000,770,77.0,2.0,2.0,1.0,jacarepaguá
950000,1770,177.0,3.0,2.0,2.0,barra da tijuca
650,600,60.0,2.0,1.0,1.0,lins de vasconcelos
640000,900,115.0,3.0,4.0,2.0,tijuca
265000,300,66.0,2.0,1.0,1.0,curicica
1500000,1900,140.0,2.0,4.0,2.0,laranjeiras
325000,350,81.0,2.0,3.0,1.0,vila valqueire
560000,960,75.0,3.0,2.0,3.0,recreio dos bandeirantes
470000,330,106.0,2.0,3.0,1.0,pechincha
1850000,1600,90.0,2.0,3.0,1.0,leblon
350000,700,68.0,3.0,3.0,1.0,jacarepaguá
1380000,1500,164.0,4.0,3.0,2.0,jacarepaguá
2190000,2840,187.0,3.0,3.0,1.0,ipanema
1390000,2200,180.0,4.0,3.0,2.0,são conrado
600000,1550,114.0,3.0,4.0,1.0,jacarepaguá
525000,800,69.0,2.0,2.0,1.0,jacarepaguá
790000,1321,81.0,2.0,2.0,1.0,barra da tijuca
615000,1340,87.0,3.0,3.0,1.0,barra da tijuca
2300000,2600,220.0,4.0,6.0,3.0,barra da tijuca
2650000,200,750.0,4.0,5.0,4.0,recreio dos bandeirantes
398000,0,160.0,4.0,3.0,1.0,bento ribeiro
1500,268,50.0,1.0,1.0,1.0,jardim carioca
299000,510,50.0,2.0,2.0,1.0,recreio dos bandeirantes
440000,870,70.0,2.0,2.0,1.0,jacarepaguá
1210000,20,163.0,3.0,3.0,2.0,jacarepaguá
255000,450,48.0,2.0,1.0,1.0,jacarepaguá
1240000,0,474.0,5.0,4.0,3.0,jardim guanabara
1700000,1280,100.0,3.0,3.0,2.0,jardim botânico
990000,0,130.0,3.0,3.0,2.0,méier
820000,1600,101.0,4.0,3.0,1.0,barra da tijuca
1900000,2797,147.0,3.0,3.0,2.0,lagoa
450000,970,105.0,3.0,2.0,1.0,tijuca
950000,1562,141.0,4.0,3.0,2.0,jacarepaguá
265003,350,50.0,2.0,2.0,1.0,jacarepaguá
870000,900,98.0,3.0,2.0,1.0,copacabana
649000,1048,93.0,3.0,3.0,1.0,jacarepaguá
745000,800,100.0,3.0,3.0,2.0,freguesia
1495000,10,680.0,4.0,6.0,4.0,freguesia
1950000,1914,190.0,3.0,2.0,1.0,laranjeiras
689000,830,103.0,2.0,3.0,1.0,recreio dos bandeirantes
690000,1350,166.0,3.0,4.0,2.0,grajaú
880000,1370,110.0,3.0,3.0,1.0,tijuca
790000,1100,95.0,3.0,1.0,1.0,copacabana
1397000,1050,75.0,2.0,1.0,1.0,lagoa
515000,1274,194.0,4.0,4.0,2.0,campinho
170000,200,66.0,2.0,1.0,1.0,campo grande
1150000,1069,80.0,2.0,3.0,1.0,barra da tijuca
1900000,1831,133.0,3.0,4.0,3.0,copacabana
1230000,1800,110.0,3.0,3.0,2.0,barra da tijuca
1350000,1200,300.0,3.0,1.0,2.0,recreio dos bandeirantes
300839,360,60.0,2.0,1.0,1.0,campo grande
930000,0,200.0,3.0,3.0,3.0,ricardo de albuquerque
1230000,2068,219.0,3.0,4.0,2.0,jacarepaguá
2100000,2150,210.0,4.0,3.0,2.0,barra da tijuca
4200000,0,525.0,4.0,3.0,2.0,barra da tijuca
206000,0,66.0,2.0,3.0,1.0,campo grande
1700000,809,63.0,2.0,3.0,1.0,leblon
1471000,2057,125.0,2.0,4.0,2.0,barra da tijuca
1900000,1800,280.0,5.0,5.0,3.0,tijuca
570000,0,92.0,2.0,2.0,1.0,tijuca
3999000,3153,200.0,3.0,5.0,2.0,são conrado
15000000,3300,495.0,4.0,2.0,4.0,lagoa
355000,720,65.0,2.0,2.0,1.0,méier
455000,940,78.0,3.0,2.0,1.0,barra da tijuca
2400000,2240,144.0,3.0,3.0,2.0,barra da tijuca
899000,890,115.0,3.0,3.0,2.0,recreio dos bandeirantes
1100000,1050,120.0,3.0,2.0,1.0,copacabana
1200000,1800,100.0,2.0,3.0,2.0,barra da tijuca
600000,1870,65.0,2.0,1.0,1.0,flamengo
370000,250,80.0,3.0,2.0,2.0,irajá
2600000,2362,135.0,3.0,3.0,2.0,ipanema
1350000,1500,120.0,3.0,3.0,2.0,botafogo
1690000,2160,90.0,2.0,3.0,2.0,barra da tijuca
599900,0,225.0,3.0,4.0,4.0,rocha miranda
3700000,400,223.0,4.0,4.0,1.0,lagoa
4500000,3500,240.0,4.0,3.0,3.0,ipanema
550000,0,73.0,2.0,2.0,1.0,méier
999000,1050,78.0,2.0,3.0,1.0,jardim botânico
495000,1300,80.0,2.0,3.0,1.0,recreio dos bandeirantes
740000,1200,200.0,3.0,4.0,2.0,recreio dos bandeirantes
2500,2670,59.0,1.0,1.0,1.0,ipanema
730000,950,129.0,3.0,1.0,2.0,tijuca
750000,950,70.0,2.0,2.0,1.0,botafogo
950000,0,130.0,4.0,2.0,2.0,freguesia
1349000,1300,215.0,4.0,2.0,2.0,recreio dos bandeirantes
1650000,2500,138.0,3.0,3.0,1.0,gávea
8000,5513,170.0,4.0,4.0,2.0,leblon
640000,950,84.0,2.0,2.0,1.0,recreio dos bandeirantes
435000,0,65.0,2.0,2.0,1.0,vila isabel
2430000,1500,310.0,4.0,5.0,4.0,jardim guanabara
1400000,1150,96.0,3.0,3.0,1.0,barra da tijuca
200000,470,60.0,2.0,2.0,1.0,pechincha
4000,1579,105.0,3.0,2.0,1.0,botafogo
450000,750,66.0,2.0,2.0,1.0,barra da tijuca
2990000,2300,160.0,3.0,4.0,2.0,barra da tijuca
485000,430,86.0,3.0,3.0,1.0,vargem pequena
1350000,600,152.0,3.0,4.0,2.0,barra da tijuca
600000,0,90.0,2.0,2.0,1.0,jacarepaguá
1190000,1051,96.0,2.0,2.0,1.0,barra da tijuca
320000,430,56.0,2.0,2.0,1.0,taquara
2750000,2100,369.0,4.0,3.0,4.0,cosme velho
260000,160,60.0,2.0,1.0,1.0,oswaldo cruz
595000,1250,114.0,3.0,3.0,1.0,tijuca
869000,1480,80.0,2.0,1.0,1.0,copacabana
265000,400,61.0,2.0,2.0,1.0,vargem grande
545000,1470,70.0,2.0,3.0,1.0,recreio dos bandeirantes
5500000,4604,249.0,3.0,5.0,3.0,barra da tijuca
2290000,1400,123.0,4.0,3.0,2.0,jardim botânico
2100000,2300,167.0,4.0,3.0,2.0,barra da tijuca
4600000,2500,155.0,4.0,3.0,3.0,leblon
489000,500,116.0,3.0,2.0,1.0,grajaú
650000,1150,100.0,3.0,3.0,2.0,recreio dos bandeirantes
280000,558,62.0,2.0,2.0,1.0,tijuca
2850000,2300,210.0,4.0,4.0,2.0,são conrado
3000000,1200,200.0,2.0,3.0,2.0,ipanema
199000,530,48.0,2.0,1.0,1.0,vargem grande
6700000,2300,322.0,4.0,4.0,1.0,leblon
420000,500,65.0,2.0,2.0,1.0,jacarepaguá
300000,1,52.0,2.0,2.0,1.0,vila da penha
950,358,62.0,2.0,1.0,1.0,engenho de dentro
206000,0,100.0,2.0,3.0,2.0,campo grande
470000,670,84.0,2.0,2.0,1.0,recreio dos bandeirantes
5000000,2840,260.0,5.0,6.0,1.0,ipanema
17000000,3600,292.0,3.0,4.0,2.0,ipanema
480000,500,96.0,3.0,3.0,2.0,pechincha
1345000,1450,100.0,3.0,3.0,2.0,botafogo
1600000,900,125.0,3.0,3.0,2.0,barra da tijuca
990000,1616,183.0,3.0,3.0,2.0,recreio dos bandeirantes
494900,790,77.0,3.0,2.0,1.0,barra da tijuca
979000,1280,120.0,3.0,2.0,1.0,laranjeiras
693000,1100,71.0,1.0,1.0,1.0,barra da tijuca
1060000,1300,150.0,3.0,2.0,2.0,barra da tijuca
3800,1316,150.0,3.0,3.0,2.0,recreio dos bandeirantes
530000,980,68.0,2.0,2.0,1.0,tijuca
386620,670,75.0,2.0,2.0,1.0,cachambi
2600000,1200,280.0,4.0,5.0,2.0,barra da tijuca
1030000,900,78.0,2.0,3.0,2.0,barra da tijuca
1590000,1490,285.0,4.0,5.0,3.0,recreio dos bandeirantes
2600000,2000,95.0,3.0,3.0,1.0,leblon
6500000,2200,660.0,5.0,5.0,4.0,barra da tijuca
1900,360,100.0,3.0,2.0,1.0,méier
3599000,2500,210.0,3.0,3.0,1.0,copacabana
505000,1250,90.0,2.0,1.0,1.0,copacabana
1190000,1630,120.0,3.0,3.0,2.0,barra da tijuca
3850000,3009,168.0,3.0,4.0,1.0,copacabana
2400000,2376,265.0,4.0,5.0,2.0,ipanema
380000,500,55.0,2.0,2.0,1.0,jardim guanabara
4400000,850,607.0,4.0,4.0,2.0,recreio dos bandeirantes
599000,450,250.0,3.0,2.0,2.0,taquara
960000,778,100.0,2.0,2.0,1.0,barra da tijuca
3850000,3150,157.0,4.0,4.0,2.0,leblon
3300000,3500,185.0,4.0,4.0,2.0,botafogo
2650000,2400,207.0,5.0,2.0,2.0,são conrado
1898000,3090,259.0,4.0,2.0,1.0,copacabana
3600,1300,94.0,2.0,3.0,1.0,botafogo
1460000,0,165.0,4.0,4.0,2.0,recreio dos bandeirantes
1600000,1742,135.0,3.0,2.0,1.0,copacabana
420000,850,68.0,2.0,3.0,2.0,camorim
8700000,3902,317.0,3.0,4.0,3.0,leblon
1080000,1670,94.0,3.0,2.0,1.0,botafogo
2300000,1800,111.0,3.0,3.0,1.0,ipanema
2227000,2000,139.0,3.0,3.0,2.0,recreio dos bandeirantes
264000,950,45.0,2.0,1.0,1.0,recreio dos bandeirantes
1300000,933,90.0,2.0,3.0,1.0,copacabana
805000,600,68.0,2.0,1.0,1.0,botafogo
860000,900,150.0,3.0,2.0,1.0,tijuca
1500000,1364,90.0,2.0,2.0,1.0,gávea
2550000,2750,214.0,4.0,5.0,3.0,barra da tijuca
3300000,2700,220.0,4.0,4.0,2.0,lagoa
356000,390,56.0,2.0,1.0,1.0,santo cristo
12000000,5000,490.0,4.0,5.0,4.0,ipanema
300000,120,73.0,2.0,1.0,1.0,vila valqueire
2900000,4100,82.0,2.0,2.0,1.0,ipanema
780000,810,115.0,3.0,2.0,2.0,recreio dos bandeirantes
196000,500,56.0,2.0,1.0,1.0,pilares
480000,1037,69.0,3.0,2.0,1.0,barra da tijuca
3450000,1050,418.0,4.0,6.0,2.0,são conrado
3250000,2800,230.0,4.0,3.0,2.0,copacabana
1050000,1450,95.0,3.0,3.0,2.0,barra da tijuca
450000,910,104.0,3.0,3.0,1.0,tijuca
339000,0,54.0,2.0,1.0,1.0,anil
850000,1200,117.0,4.0,4.0,2.0,freguesia
950000,1773,92.0,3.0,2.0,1.0,humaitá
140000,0,92.0,2.0,1.0,1.0,engenho novo
4800000,2720,280.0,3.0,5.0,3.0,leblon
1600000,1160,98.0,2.0,3.0,1.0,leblon
373000,500,54.0,2.0,1.0,1.0,jacarepaguá
450000,850,95.0,4.0,3.0,1.0,vargem pequena
658950,1100,117.0,3.0,2.0,1.0,barra da tijuca
3000000,2200,140.0,3.0,3.0,1.0,ipanema
980000,1116,111.0,3.0,2.0,1.0,flamengo
1200000,974,85.0,2.0,4.0,1.0,botafogo
1100000,827,97.0,3.0,3.0,1.0,laranjeiras
1990000,1250,116.0,3.0,1.0,1.0,leblon
1790000,1000,109.0,3.0,3.0,2.0,botafogo
681000,950,80.0,2.0,2.0,1.0,barra da tijuca
1700000,0,344.0,4.0,4.0,2.0,cosme velho
180000,600,48.0,2.0,2.0,1.0,campo grande
2750000,2600,128.0,3.0,3.0,3.0,barra da tijuca
495500,890,80.0,3.0,2.0,1.0,barra da tijuca
225000,15,67.0,2.0,3.0,1.0,campo grande
2270000,1787,264.0,3.0,1.0,1.0,flamengo
7800000,0,850.0,4.0,5.0,2.0,joá
1850000,1480,214.0,3.0,4.0,2.0,laranjeiras
6000,1100,193.0,3.0,5.0,3.0,recreio dos bandeirantes
7800000,2800,973.0,4.0,6.0,3.0,barra da tijuca
485000,770,70.0,2.0,2.0,1.0,recreio dos bandeirantes
2450000,989,320.0,4.0,1.0,3.0,recreio dos bandeirantes
400000,540,105.0,3.0,3.0,2.0,vargem pequena
524000,840,69.0,2.0,2.0,1.0,barra da tijuca
